id,age,area,floor,max_floor,y,room_num,L,D,K,S,north
18188,584,51.0,1,2,108000,2,1,1,1,0,1
18189,309,24.2,2,3,81000,1,0,0,1,0,1
18190,0,25.84,1,4,95500,1,0,0,1,0,0
18191,349,39.67,1,3,83000,2,0,1,1,0,0
18192,198,29.88,1,2,88000,1,0,0,1,0,0
18193,53,33.71,7,12,118000,1,1,1,1,0,0
18194,77,41.97,1,2,102000,1,1,1,1,0,0
18195,352,38.0,4,7,98000,2,0,0,1,0,0
18196,127,25.0,2,2,66000,1,0,0,1,0,0
18197,3,25.41,9,11,95500,1,0,0,1,0,1
18198,0,39.8,10,14,196000,1,1,1,1,0,0
18199,166,19.35,2,3,80000,1,0,0,1,0,1
18200,184,19.87,2,2,67000,1,0,0,1,0,0
18201,156,48.46,7,11,198000,2,1,1,1,0,1
18202,371,41.5,10,10,103000,2,0,1,1,0,0
18203,211,24.16,1,3,88000,1,0,0,1,0,0
18204,101,49.5,2,6,139000,2,1,1,1,0,0
18205,282,57.24,1,5,120000,3,0,1,1,0,0
18206,352,21.6,2,3,63000,1,0,0,1,0,0
18207,36,25.91,5,7,96000,1,0,0,1,0,0
18208,29,21.23,2,3,86000,1,0,0,1,0,0
18209,327,51.9,1,3,120000,2,1,1,1,0,0
18210,421,30.52,2,2,72000,2,0,0,1,0,0
18211,193,70.85,5,8,248000,2,1,1,1,0,0
18212,605,21.45,1,2,51000,1,0,0,1,0,0
18213,380,20.06,5,5,68000,1,0,0,0,0,1
18214,137,25.12,4,14,92000,1,0,0,1,0,0
18215,250,20.46,1,2,62000,1,0,0,0,0,0
18216,159,24.84,2,2,68500,1,0,0,1,0,0
18217,345,14.41,1,2,53000,1,0,0,1,0,0
18218,414,32.3,1,2,87000,2,0,1,1,0,0
18219,150,24.64,9,15,91000,1,0,0,1,0,0
18220,2,14.87,2,2,61000,1,0,0,0,0,0
18221,595,25.84,5,9,87000,2,0,0,1,0,0
18222,103,26.49,1,2,81500,1,0,0,1,0,0
18223,414,18.0,1,2,54000,1,0,0,0,0,0
18224,1,22.5,14,14,124000,1,0,0,1,0,0
18225,277,52.27,2,3,90000,2,0,1,1,0,0
18226,4,38.52,5,5,189000,1,0,1,1,0,0
18227,315,64.1,3,4,182000,2,1,1,1,0,0
18228,314,17.47,2,2,60000,1,0,0,0,0,1
18229,209,21.78,10,14,85000,1,0,0,1,0,0
18230,1,31.45,7,10,127000,1,0,0,1,0,0
18231,5,39.54,10,14,191000,1,1,1,1,0,1
18232,47,12.16,2,2,65000,1,0,0,0,0,0
18233,61,33.46,2,4,119000,1,1,1,1,0,0
18234,29,18.92,1,4,92000,1,0,0,0,0,0
18235,362,76.84,3,3,208000,3,1,1,1,0,0
18236,228,70.95,2,4,160000,3,1,1,1,0,0
18237,18,22.53,2,2,71000,1,0,0,1,0,0
18238,39,25.52,1,4,87000,1,0,0,1,0,1
18239,140,63.84,9,10,300000,1,1,1,1,0,0
18240,340,35.0,2,3,95000,2,0,1,1,0,0
18241,96,62.16,5,10,220000,3,1,1,1,0,0
18242,299,70.38,2,2,140000,3,1,1,1,0,0
18243,149,20.19,15,15,138000,1,0,0,1,0,1
18244,405,14.58,2,2,66000,1,0,0,0,0,1
18245,508,27.78,3,4,108000,1,0,1,1,0,0
18246,349,35.51,1,2,100500,1,0,1,1,0,0
18247,213,102.71,1,2,250000,3,1,1,1,0,0
18248,192,71.54,5,11,198000,2,1,1,1,0,0
18249,25,21.16,1,2,87000,1,0,0,0,0,0
18250,357,259.31,5,6,880000,4,1,1,1,0,0
18251,149,21.57,10,10,100000,1,0,0,1,0,0
18252,132,23.13,3,13,92000,1,0,0,1,0,0
18253,278,18.16,1,2,52000,1,0,0,1,0,1
18254,305,17.37,2,2,68000,1,0,0,1,0,0
18255,148,24.82,2,11,105000,1,0,0,1,0,0
18256,211,23.69,8,10,110000,1,0,0,1,0,0
18257,112,30.18,6,8,127000,1,0,0,0,0,0
18258,29,24.39,3,4,136500,1,0,0,1,0,1
18259,178,25.1,4,5,103000,1,0,0,1,0,0
18260,294,60.75,3,3,111000,3,0,1,1,0,0
18261,554,19.3,3,3,75000,2,0,0,1,0,0
18262,3,40.18,10,14,247000,1,1,1,1,0,0
18263,95,28.18,5,10,117000,1,0,0,0,0,1
18264,0,42.25,6,14,194000,1,1,1,1,0,0
18265,172,52.89,2,3,127000,1,1,1,1,0,0
18266,69,22.32,1,2,90500,1,0,0,1,0,0
18267,0,32.9,3,3,117000,1,1,1,1,0,0
18268,29,45.31,1,3,119000,1,0,0,1,0,0
18269,223,25.05,16,30,115000,1,0,0,0,0,0
18270,536,63.77,2,2,180000,2,1,1,1,0,0
18271,232,23.31,1,3,66000,1,0,0,0,0,0
18272,116,37.64,6,10,172000,1,1,1,1,0,0
18273,248,87.24,10,20,330000,3,1,1,1,0,0
18274,156,29.88,4,4,122000,1,0,0,1,0,1
18275,173,48.78,2,14,148000,1,0,0,1,0,0
18276,371,43.0,4,7,110000,1,0,1,1,0,0
18277,125,25.56,1,2,79000,1,0,0,1,0,1
18278,365,18.0,1,2,51000,1,0,0,1,0,0
18279,209,25.31,3,3,69000,1,0,0,0,0,0
18280,31,37.32,2,2,125000,1,0,1,1,0,0
18281,6,32.28,2,5,140000,1,1,1,1,0,0
18282,151,74.44,2,2,195000,1,1,1,1,1,0
18283,275,38.0,3,3,85000,2,0,1,1,0,0
18284,437,40.0,1,3,93500,2,1,1,1,0,0
18285,196,22.65,5,12,111000,1,0,0,1,0,0
18286,196,29.81,4,15,130000,1,0,0,1,0,0
18287,365,67.05,4,11,114000,3,1,1,1,0,0
18288,0,41.2,1,3,94500,1,1,1,1,0,0
18289,559,34.0,1,2,108000,2,0,1,1,0,0
18290,0,25.07,2,8,106000,1,0,0,1,0,0
18291,67,98.99,15,17,420000,3,1,1,1,1,0
18292,276,38.19,5,7,129000,1,1,1,1,0,0
18293,111,68.69,23,28,300000,2,1,1,1,0,1
18294,6,41.79,6,13,196500,1,1,1,1,0,1
18295,163,20.11,4,11,89000,1,0,0,0,0,0
18296,52,21.4,1,5,92000,1,0,0,1,0,0
18297,448,37.3,1,2,70000,2,0,0,1,0,0
18298,2,52.7,6,9,128500,2,1,1,1,0,0
18299,344,16.5,2,3,40000,1,0,0,0,0,0
18300,250,26.93,2,2,77000,1,0,0,1,0,0
18301,402,13.57,3,4,49000,1,0,0,0,0,0
18302,84,24.61,3,5,116000,1,0,0,1,0,0
18303,572,48.11,5,8,138000,1,1,1,1,0,0
18304,7,28.56,1,3,83000,1,0,0,1,0,0
18305,155,34.78,2,10,162000,1,0,0,1,0,0
18306,145,54.65,2,2,135000,2,1,1,1,0,0
18307,194,57.1,3,3,131000,2,1,1,1,0,0
18308,186,32.45,8,14,142000,1,0,0,1,0,0
18309,6,61.0,16,25,440000,2,1,1,1,0,0
18310,256,24.5,2,2,55000,1,0,0,1,0,0
18311,559,19.0,3,5,65000,1,0,0,1,0,0
18312,128,25.83,8,14,91000,1,0,0,1,0,0
18313,18,20.52,1,2,69000,1,0,0,1,0,0
18314,275,56.31,4,14,102000,2,1,1,1,0,0
18315,222,13.18,2,2,55000,1,0,0,0,0,0
18316,344,21.71,3,4,72000,1,0,0,0,0,0
18317,3,40.58,7,12,196000,1,1,1,1,0,0
18318,132,27.93,5,5,96000,1,0,0,1,0,0
18319,125,40.21,2,2,85000,1,0,0,1,0,0
18320,138,24.96,5,10,86000,1,0,0,1,0,0
18321,459,45.21,6,11,119000,1,0,0,0,0,1
18322,522,17.5,2,2,34000,1,0,0,0,0,0
18323,7,25.76,5,13,137000,1,0,0,1,0,0
18324,224,22.83,2,2,77150,1,0,0,1,0,0
18325,177,25.38,6,7,99000,1,0,0,1,0,0
18326,149,25.25,5,7,87000,1,0,0,0,0,0
18327,176,19.17,2,2,48000,1,0,0,0,0,0
18328,77,21.68,1,2,84000,1,0,0,1,0,0
18329,472,23.0,4,4,53000,1,0,0,0,0,0
18330,354,27.6,3,4,83000,1,0,1,1,0,0
18331,91,13.46,1,3,56000,1,0,0,1,0,1
18332,384,15.63,3,4,45000,1,0,0,0,0,1
18333,161,27.51,2,3,104500,1,0,0,1,0,0
18334,32,25.8,10,11,119000,1,0,0,1,0,0
18335,241,24.95,4,8,110000,1,0,0,1,0,0
18336,360,42.03,3,8,95000,2,0,1,1,0,0
18337,0,26.44,10,13,125000,1,0,0,1,0,0
18338,316,19.2,4,4,71000,1,0,0,0,0,0
18339,434,31.31,5,5,76000,1,1,1,1,0,0
18340,176,48.29,4,13,185000,1,1,1,1,0,1
18341,107,46.09,2,2,86500,1,1,1,1,0,0
18342,262,21.12,3,7,75000,1,0,0,1,0,0
18343,366,28.54,3,3,76000,1,0,1,1,0,0
18344,517,25.0,2,2,60000,2,0,0,1,0,0
18345,258,26.06,3,4,98000,1,0,1,1,0,0
18346,196,35.21,4,8,141000,1,0,1,1,0,0
18347,10,26.56,7,11,86000,1,0,0,1,0,0
18348,3,41.58,11,13,147000,1,1,1,1,0,0
18349,328,62.9,2,2,138000,2,0,1,1,0,0
18350,483,34.65,1,4,85000,2,0,1,1,0,0
18351,184,88.13,3,3,170000,3,1,1,1,0,0
18352,3,47.57,4,5,183000,1,1,1,1,0,1
18353,24,25.71,3,13,125000,1,0,0,1,0,1
18354,113,45.01,2,2,79500,1,1,1,1,0,0
18355,53,41.0,1,3,120000,1,1,1,1,0,0
18356,6,28.08,17,18,130000,1,0,0,1,0,0
18357,145,49.08,2,6,167000,1,0,1,1,0,0
18358,497,26.73,1,3,75000,1,0,0,1,0,0
18359,364,22.0,2,4,75000,1,0,0,1,0,0
18360,1,48.02,13,13,146500,1,1,1,1,0,0
18361,41,44.63,4,4,97000,1,1,1,1,0,0
18362,379,62.1,3,7,245000,2,1,1,1,0,0
18363,257,54.21,1,2,107000,2,1,1,1,0,0
18364,278,18.48,3,6,71000,1,0,0,0,0,1
18365,399,51.97,3,3,92000,3,1,1,1,0,0
18366,3,43.54,12,12,225000,1,0,0,1,0,1
18367,161,29.61,11,15,130000,1,0,0,0,0,0
18368,3,43.54,7,12,207000,1,0,0,1,0,1
18369,102,74.95,2,2,163000,3,1,1,1,0,0
18370,381,17.35,2,2,57000,1,0,0,0,0,0
18371,299,56.7,2,7,130000,2,1,1,1,0,0
18372,447,34.7,2,2,64000,2,0,1,1,0,0
18373,451,16.18,1,4,62000,1,0,0,0,0,0
18374,14,18.3,3,5,88000,1,0,0,0,0,1
18375,30,25.41,4,10,123000,1,0,0,1,0,0
18376,155,64.14,5,12,232000,1,1,1,1,0,0
18377,71,25.69,6,12,135000,1,0,0,1,0,0
18378,158,40.04,2,6,135000,1,1,1,1,0,0
18379,234,24.13,3,12,94000,1,0,0,1,0,0
18380,6,25.02,7,12,104000,1,0,0,0,0,0
18381,161,20.52,4,12,103500,1,0,0,1,0,0
18382,3,25.56,6,8,90000,1,0,0,1,0,1
18383,151,23.59,2,7,96000,1,0,0,1,0,0
18384,161,20.34,10,14,97000,1,0,0,1,0,0
18385,550,45.95,2,3,112000,1,1,1,1,0,1
18386,1,17.14,3,4,81000,1,0,0,0,0,0
18387,2,25.36,9,10,111000,1,0,0,1,0,0
18388,370,37.0,2,3,65000,2,0,1,1,0,0
18389,318,21.0,3,4,65000,1,0,0,1,0,0
18390,220,26.2,1,2,71000,1,0,0,1,0,0
18391,29,25.6,5,9,107500,1,0,0,1,0,0
18392,161,25.2,4,5,100000,1,0,0,1,0,0
18393,67,35.43,1,3,122000,1,1,1,1,0,0
18394,333,18.04,3,5,66000,1,0,0,0,0,1
18395,133,20.7,2,4,80000,1,0,0,1,0,0
18396,270,27.62,3,5,132000,1,0,0,1,0,1
18397,164,25.48,2,12,140000,1,0,0,0,0,0
18398,0,17.16,2,3,69000,1,0,0,1,0,0
18399,29,40.15,8,8,145000,1,1,1,1,0,0
18400,3,43.1,3,12,205000,1,1,1,1,0,0
18401,186,122.08,6,6,380000,2,1,1,1,0,0
18402,317,21.0,2,2,65000,1,0,0,1,0,0
18403,314,55.08,5,9,103500,2,1,1,1,0,1
18404,4,57.74,6,10,133000,2,1,1,1,0,0
18405,315,73.45,2,5,156000,3,0,1,1,0,0
18406,341,16.0,2,5,53000,1,0,0,0,0,0
18407,133,21.07,2,14,80000,1,0,0,1,0,0
18408,154,31.02,3,14,117000,1,0,0,0,0,1
18409,224,39.58,6,12,124000,1,1,1,1,0,1
18410,357,39.66,2,4,75000,2,0,1,1,0,1
18411,342,58.0,7,7,130000,3,1,1,1,0,0
18412,326,40.9,1,2,108000,2,0,0,1,0,0
18413,257,31.17,3,3,120000,1,0,1,1,0,0
18414,221,23.36,6,11,109500,1,0,0,1,0,0
18415,383,17.01,2,2,48000,1,0,0,0,0,1
18416,61,28.94,4,4,117000,1,0,0,0,0,0
18417,365,33.12,1,2,71000,2,0,0,1,0,0
18418,234,26.08,2,3,92000,1,0,0,1,0,0
18419,467,36.45,2,3,90000,1,0,0,1,0,0
18420,319,26.4,2,2,82000,1,0,0,1,0,0
18421,6,26.58,6,18,107000,1,0,0,1,0,0
18422,0,59.41,4,4,159000,2,1,1,1,0,0
18423,120,26.44,1,2,69000,1,0,0,1,0,0
18424,10,57.14,4,14,270000,2,1,1,1,0,0
18425,1,25.4,5,13,107000,1,0,0,1,0,0
18426,364,32.0,2,3,78000,1,0,1,1,0,0
18427,310,54.37,5,5,118000,3,0,1,1,0,0
18428,280,45.39,1,2,90000,2,0,1,1,0,0
18429,85,41.29,2,3,118000,1,1,1,1,0,0
18430,12,47.79,5,9,171000,1,1,1,1,0,0
18431,48,22.4,1,2,65000,1,0,0,1,0,0
18432,48,57.21,2,2,109000,2,1,1,1,0,0
18433,198,27.78,3,9,109000,1,0,0,1,0,1
18434,5,50.75,5,5,160000,1,1,1,1,1,0
18435,162,53.22,5,6,204000,1,1,1,1,0,0
18436,150,25.83,6,8,94000,1,0,0,1,0,1
18437,2,25.5,2,9,100000,1,0,0,1,0,0
18438,499,34.47,3,3,102000,1,0,0,0,0,1
18439,330,16.5,4,6,57000,1,0,0,0,0,0
18440,66,51.64,5,6,220000,2,1,1,1,0,0
18441,41,25.0,5,7,107000,1,0,0,1,0,1
18442,377,12.5,2,2,45000,1,0,0,1,0,0
18443,186,29.15,4,4,137000,1,0,0,0,0,0
18444,360,17.16,5,5,67000,1,0,0,0,0,0
18445,149,30.24,9,15,130000,1,0,1,1,0,0
18446,38,25.08,3,6,123000,1,0,0,1,0,0
18447,245,33.1,4,14,89000,1,0,0,1,0,0
18448,359,43.45,1,4,114000,2,0,1,1,0,0
18449,203,36.0,1,3,136000,1,0,1,1,0,0
18450,165,67.82,11,22,220000,2,1,1,1,0,0
18451,23,25.33,4,4,100000,1,0,0,1,0,0
18452,373,52.17,3,3,93000,3,0,1,1,0,0
18453,139,45.27,1,10,159000,1,0,0,1,1,0
18454,20,16.58,1,2,71000,1,0,0,1,0,0
18455,266,43.08,3,3,90500,2,0,1,1,0,0
18456,109,22.0,2,5,114000,1,0,0,1,0,0
18457,70,96.46,2,2,228000,3,1,1,1,0,0
18458,3,31.89,2,8,170000,1,1,1,1,0,1
18459,4,23.51,3,3,95000,1,0,0,1,0,1
18460,225,16.2,2,4,65000,1,0,0,1,0,0
18461,131,30.96,3,3,89000,1,0,0,1,0,0
18462,245,81.04,12,16,442000,2,1,1,1,0,0
18463,157,40.6,6,15,173500,1,0,1,1,0,0
18464,183,22.6,4,5,87000,1,0,0,1,0,0
18465,346,21.91,3,3,70000,1,0,0,1,0,0
18466,125,26.46,1,2,100000,1,0,0,1,0,0
18467,44,36.09,2,4,120000,1,1,1,1,0,0
18468,169,68.21,18,29,288000,2,1,1,1,0,1
18469,169,27.69,7,11,120000,1,0,0,1,0,1
18470,65,64.28,7,17,315000,2,1,1,1,0,0
18471,23,55.68,4,10,123000,1,1,1,1,1,1
18472,176,17.97,2,4,79000,1,0,0,0,0,0
18473,150,30.6,4,4,116000,1,0,1,1,0,0
18474,301,93.97,29,33,285000,2,1,1,1,0,0
18475,7,52.2,13,13,301000,2,1,1,1,0,0
18476,34,73.95,11,22,280000,2,1,1,1,0,0
18477,346,17.9,1,4,65000,1,0,0,0,0,0
18478,361,47.0,1,5,125000,2,0,1,1,0,0
18479,354,20.06,2,2,60000,1,0,0,1,0,0
18480,397,154.76,2,2,450000,4,1,1,1,0,0
18481,0,39.69,3,4,152000,1,1,1,1,0,0
18482,5,39.72,9,14,192000,1,1,1,1,0,1
18483,148,30.75,2,5,136000,1,0,0,0,0,0
18484,550,48.42,2,2,108000,1,1,1,1,0,0
18485,305,40.0,2,8,115000,2,0,1,1,0,0
18486,60,32.7,12,13,153000,1,1,1,1,0,0
18487,309,37.5,2,2,116000,1,1,1,1,0,0
18488,0,39.62,1,2,128000,1,1,1,1,0,0
18489,2,40.32,2,9,157000,1,1,1,1,0,0
18490,403,40.0,3,4,105000,2,0,1,1,0,0
18491,363,14.0,1,2,58000,1,0,0,1,0,0
18492,471,47.2,1,2,98000,2,0,0,1,0,0
18493,313,56.19,3,3,160000,3,0,1,1,0,0
18494,354,17.0,3,3,65000,1,0,0,0,0,0
18495,118,20.44,4,6,78600,1,0,0,1,0,0
18496,198,66.74,3,5,290000,2,1,1,1,0,0
18497,42,18.02,1,2,57000,1,0,0,0,0,0
18498,325,40.0,3,3,62000,2,0,0,1,0,0
18499,502,24.84,2,2,53700,1,0,1,1,0,0
18500,95,45.45,2,3,92500,1,1,1,1,0,0
18501,118,30.1,4,8,89500,1,0,0,1,0,0
18502,265,58.7,2,6,135000,3,1,1,1,0,0
18503,295,60.32,7,8,138000,3,1,1,1,0,0
18504,193,53.4,29,30,202000,1,1,1,1,0,0
18505,0,30.38,6,9,125000,1,0,0,1,0,0
18506,502,32.17,2,2,72000,2,0,0,1,0,0
18507,17,25.25,4,6,94500,1,0,0,1,0,0
18508,156,32.52,6,14,129000,1,0,0,0,0,1
18509,370,59.16,3,4,114000,3,0,1,1,0,0
18510,47,70.98,13,52,330000,2,1,1,1,0,0
18511,169,80.54,1,6,370000,2,1,1,1,0,0
18512,18,20.52,1,2,69000,1,0,0,1,0,0
18513,205,38.0,1,4,110000,1,0,1,1,0,0
18514,123,81.9,13,22,292000,2,1,1,1,1,1
18515,336,16.0,2,3,62000,1,0,0,0,0,0
18516,1,25.81,4,4,102500,1,0,0,1,0,0
18517,61,49.87,2,2,107500,1,1,1,1,0,0
18518,309,64.8,6,7,169000,3,1,1,1,0,0
18519,366,21.0,1,2,61500,1,0,0,1,0,0
18520,701,61.42,2,2,210000,1,1,1,1,1,0
18521,0,36.9,5,7,129000,1,1,1,1,0,1
18522,496,22.92,9,12,88000,1,0,0,0,0,0
18523,174,35.0,1,13,151000,1,0,1,1,0,0
18524,164,23.64,3,10,104000,1,0,0,1,0,0
18525,266,18.67,7,9,78000,1,0,0,1,0,0
18526,175,40.01,7,10,193000,1,1,1,1,0,0
18527,161,23.77,6,8,87000,1,0,0,0,0,0
18528,1,25.66,6,12,133000,1,0,0,1,0,0
18529,593,17.8,2,3,53000,1,0,0,0,0,0
18530,3,40.08,2,12,194000,1,1,1,1,0,0
18531,0,25.8,5,5,104000,2,0,0,1,0,0
18532,133,23.25,1,2,87000,1,0,0,1,0,0
18533,110,40.36,8,44,209000,1,1,1,1,0,0
18534,340,18.0,2,2,48000,1,0,0,1,0,0
18535,1,40.51,2,4,104000,1,1,1,1,0,1
18536,23,10.26,2,2,56000,1,0,0,0,0,0
18537,66,26.66,9,15,114000,1,0,0,1,0,0
18538,245,62.22,25,54,263000,2,1,1,1,0,0
18539,349,84.84,1,3,218000,3,1,1,1,0,0
18540,389,22.1,2,2,62000,1,0,0,0,0,0
18541,137,45.36,1,2,86500,1,1,1,1,0,0
18542,152,24.78,13,20,98000,1,0,0,1,0,1
18543,352,40.15,1,2,88000,2,0,1,1,0,0
18544,531,37.45,5,5,85000,1,1,1,1,0,0
18545,295,42.88,6,10,117000,2,0,1,1,0,0
18546,0,34.76,1,3,109000,1,1,1,1,0,0
18547,19,22.11,4,11,82000,1,0,0,1,0,0
18548,14,19.78,3,3,85000,1,0,0,0,0,0
18549,52,30.0,2,10,139000,1,0,0,1,0,0
18550,627,8.25,1,2,25000,1,0,0,0,0,0
18551,154,41.92,1,2,123000,1,1,1,1,0,0
18552,171,30.94,2,4,81000,1,0,0,0,0,0
18553,155,29.2,10,14,121000,1,0,0,1,0,1
18554,106,33.75,5,8,114000,1,0,0,0,0,0
18555,12,25.79,3,4,97500,1,0,0,1,0,0
18556,168,40.54,11,12,158000,2,0,0,1,0,0
18557,377,74.0,2,2,138000,3,1,1,1,0,0
18558,5,29.41,3,3,116000,1,0,0,0,0,0
18559,334,52.42,1,10,128000,2,1,1,1,0,0
18560,1,26.1,6,12,99000,1,0,0,1,0,0
18561,160,44.44,2,3,75000,2,0,1,1,0,0
18562,5,38.52,5,5,189000,1,1,1,1,0,0
18563,146,36.79,2,3,159000,1,0,0,0,0,0
18564,66,26.08,3,3,74000,1,0,0,1,0,0
18565,5,25.36,1,4,91000,1,0,0,1,0,0
18566,116,56.01,14,16,212000,2,1,1,1,0,1
18567,9,54.15,9,20,265000,2,1,1,1,0,0
18568,169,80.76,3,5,350000,3,1,1,1,0,0
18569,364,31.0,2,2,83000,1,0,0,1,0,0
18570,332,21.28,1,4,64000,1,0,0,0,0,0
18571,36,26.22,2,2,77500,1,0,0,1,0,0
18572,341,26.5,2,2,45000,1,0,0,1,0,0
18573,375,17.2,1,2,58000,1,0,0,1,0,0
18574,211,62.18,1,5,187000,2,1,1,1,0,0
18575,191,22.14,7,14,90000,1,0,0,1,0,0
18576,391,21.0,1,4,82000,1,0,0,1,0,0
18577,50,25.75,2,5,92750,1,0,0,1,0,0
18578,215,20.01,4,8,79000,1,0,0,1,0,0
18579,20,25.8,6,13,113000,1,0,0,1,0,0
18580,583,20.23,1,2,60000,1,0,0,1,0,0
18581,1,45.62,1,8,94500,1,1,1,1,0,0
18582,293,19.47,6,7,78000,1,0,0,1,0,0
18583,339,23.1,2,2,72000,1,0,0,1,0,0
18584,6,25.18,6,15,119000,1,0,0,1,0,1
18585,183,30.92,5,6,80034,1,0,1,1,0,1
18586,153,20.15,4,6,82000,1,0,0,1,0,0
18587,209,18.99,2,10,76000,1,0,0,0,0,0
18588,481,13.0,2,2,54000,1,0,0,0,0,0
18589,3,25.94,7,8,142000,1,0,0,0,0,1
18590,376,68.01,2,5,170000,3,1,1,1,0,0
18591,79,36.48,5,6,113000,1,1,1,1,0,0
18592,0,51.51,4,4,241000,3,0,1,1,0,0
18593,81,21.34,3,3,70000,1,0,0,1,0,1
18594,285,42.0,2,3,96000,2,0,1,1,0,0
18595,137,32.5,5,15,142500,1,0,0,0,0,0
18596,156,42.5,11,13,189000,1,0,0,1,0,1
18597,244,73.91,3,3,160000,4,1,1,1,0,0
18598,23,30.0,2,3,133000,1,0,1,1,0,0
18599,392,34.18,5,5,129000,1,0,0,1,0,0
18600,424,20.42,1,2,69000,1,0,0,1,0,0
18601,51,7.0,1,2,64000,1,0,0,0,0,1
18602,444,22.48,2,3,60000,1,0,0,0,0,0
18603,322,16.37,3,4,66000,1,0,0,0,0,0
18604,527,42.0,2,3,85000,2,0,1,1,0,0
18605,96,64.46,3,12,259000,2,1,1,1,0,0
18606,34,20.01,3,3,83000,1,0,0,1,0,0
18607,174,25.23,1,3,84000,1,0,0,1,0,0
18608,0,25.43,9,13,110500,2,0,0,1,0,0
18609,5,25.15,5,5,123000,1,0,0,1,0,0
18610,103,35.32,2,4,193000,1,0,1,1,0,0
18611,142,50.32,31,39,241000,1,1,1,1,0,0
18612,171,41.23,7,12,181000,1,1,1,1,0,1
18613,194,30.86,6,11,99000,1,0,0,1,0,0
18614,220,39.74,2,2,69000,2,0,1,1,0,0
18615,338,12.15,1,2,42000,1,0,0,1,0,0
18616,369,20.0,1,2,68000,1,0,0,1,0,0
18617,257,40.23,11,14,147000,1,1,1,1,0,0
18618,71,41.81,1,2,134000,1,1,1,1,0,0
18619,151,21.4,6,6,92000,1,0,0,1,0,0
18620,650,22.68,2,3,80000,1,0,0,1,0,1
18621,33,19.84,1,3,80000,1,0,0,1,0,0
18622,198,20.44,4,11,107000,1,0,0,1,0,1
18623,5,17.02,1,3,79000,1,0,0,1,0,0
18624,335,14.4,2,2,47000,1,0,0,1,0,0
18625,173,30.94,2,4,81000,1,0,0,0,0,0
18626,91,24.71,1,2,65000,1,0,1,1,0,0
18627,353,16.88,1,3,58000,1,0,0,0,0,0
18628,212,24.38,2,2,88000,1,0,0,1,0,0
18629,29,25.5,1,3,91000,1,0,0,1,0,0
18630,31,110.29,3,3,308000,2,1,1,1,1,0
18631,415,20.5,2,4,48000,1,0,0,0,0,1
18632,0,17.08,1,3,76000,1,0,0,0,0,0
18633,394,19.75,2,3,63000,1,0,0,0,0,0
18634,169,21.31,2,3,78000,1,0,0,1,0,0
18635,150,25.94,9,10,92000,1,0,0,1,0,0
18636,0,19.75,3,5,80000,1,0,0,0,0,0
18637,0,25.18,1,5,90000,1,0,0,1,0,1
18638,138,30.3,5,6,97000,1,0,0,1,0,0
18639,133,20.7,2,4,80000,1,0,0,1,0,0
18640,203,28.33,2,11,104000,1,0,0,0,0,0
18641,364,40.0,2,2,80000,2,0,1,1,0,1
18642,105,23.32,2,8,89000,1,0,0,1,0,0
18643,32,10.22,1,2,57000,1,0,0,0,0,0
18644,138,40.33,10,30,200000,1,1,1,1,0,0
18645,593,33.0,2,11,85000,2,0,0,1,0,0
18646,0,22.04,1,7,96000,1,0,0,0,0,0
18647,475,20.0,2,3,66000,1,0,0,1,0,1
18648,28,9.38,1,2,56000,1,0,0,0,0,0
18649,6,67.59,2,3,292000,2,1,1,1,0,0
18650,138,30.52,2,11,110000,1,0,0,1,0,0
18651,1,40.77,1,2,109000,1,1,1,1,0,0
18652,12,28.23,6,11,178000,1,0,0,0,0,1
18653,206,40.0,3,3,123000,1,1,1,1,0,0
18654,499,28.0,2,4,72000,1,0,1,1,0,0
18655,25,25.03,5,12,110000,1,0,0,1,0,0
18656,542,23.0,4,5,67000,1,0,0,1,1,0
18657,124,61.64,9,9,132000,2,1,1,1,0,0
18658,234,26.2,4,4,70000,1,0,1,1,0,0
18659,61,11.0,1,2,55000,1,0,0,0,0,0
18660,377,28.2,3,3,70000,1,0,1,1,0,0
18661,347,42.9,2,5,99000,1,1,1,1,0,0
18662,40,25.81,5,5,108000,1,0,0,1,0,1
18663,25,19.97,3,3,101000,1,0,0,0,0,0
18664,121,26.24,2,5,107500,1,0,0,1,0,0
18665,184,133.84,12,14,648000,2,1,1,1,0,0
18666,161,46.74,2,10,230000,1,1,1,1,0,0
18667,42,22.38,2,2,95000,1,0,0,0,0,0
18668,271,43.26,4,5,154000,2,1,1,1,0,0
18669,155,21.28,2,6,79000,1,0,0,1,0,0
18670,174,28.71,5,6,84540,1,0,0,1,0,0
18671,486,10.01,2,2,35000,1,0,0,1,0,0
18672,441,47.89,2,3,150000,2,1,1,1,0,0
18673,11,25.53,3,5,102000,1,0,0,0,0,0
18674,185,22.77,2,2,65000,1,0,0,1,0,0
18675,0,40.04,3,5,181000,1,1,1,1,0,0
18676,360,38.11,4,5,78000,1,1,1,1,0,0
18677,173,26.7,7,8,92500,1,0,0,1,0,0
18678,257,44.78,4,22,162000,1,0,0,0,0,0
18679,133,20.28,8,10,92000,1,0,0,1,0,1
18680,365,20.3,3,3,67000,1,0,0,1,0,0
18681,1,20.49,2,2,72500,1,0,0,0,0,0
18682,490,32.99,3,3,83000,2,0,0,1,0,0
18683,465,17.4,11,11,72000,1,0,0,0,0,0
18684,247,23.6,1,2,68000,1,0,0,0,0,0
18685,392,13.75,1,2,40000,1,0,0,0,0,0
