id,age,area,floor,max_floor,y
18548,14,19.78,3,3,85000
18549,52,30.0,2,10,139000
18550,627,8.25,1,2,25000
18551,154,41.92,1,2,123000
18552,171,30.94,2,4,81000
18553,155,29.2,10,14,121000
18554,106,33.75,5,8,114000
18555,12,25.79,3,4,97500
18556,168,40.54,11,12,158000
18557,377,74.0,2,2,138000
18558,5,29.41,3,3,116000
18559,334,52.42,1,10,128000
18560,1,26.1,6,12,99000
18561,160,44.44,2,3,75000
18562,5,38.52,5,5,189000
18563,146,36.79,2,3,159000
18564,66,26.08,3,3,74000
18565,5,25.36,1,4,91000
18566,116,56.01,14,16,212000
18567,9,54.15,9,20,265000
18568,169,80.76,3,5,350000
18569,364,31.0,2,2,83000
18570,332,21.28,1,4,64000
18571,36,26.22,2,2,77500
18572,341,26.5,2,2,45000
18573,375,17.2,1,2,58000
18574,211,62.18,1,5,187000
18575,191,22.14,7,14,90000
18576,391,21.0,1,4,82000
18577,50,25.75,2,5,92750
18578,215,20.01,4,8,79000
18579,20,25.8,6,13,113000
18580,583,20.23,1,2,60000
18581,1,45.62,1,8,94500
18582,293,19.47,6,7,78000
18583,339,23.1,2,2,72000
18584,6,25.18,6,15,119000
18585,183,30.92,5,6,80034
18586,153,20.15,4,6,82000
18587,209,18.99,2,10,76000
18588,481,13.0,2,2,54000
18589,3,25.94,7,8,142000
18590,376,68.01,2,5,170000
18591,79,36.48,5,6,113000
18592,0,51.51,4,4,241000
18593,81,21.34,3,3,70000
18594,285,42.0,2,3,96000
18595,137,32.5,5,15,142500
18596,156,42.5,11,13,189000
18597,244,73.91,3,3,160000
18598,23,30.0,2,3,133000
18599,392,34.18,5,5,129000
18600,424,20.42,1,2,69000
18601,51,7.0,1,2,64000
18602,444,22.48,2,3,60000
18603,322,16.37,3,4,66000
18604,527,42.0,2,3,85000
18605,96,64.46,3,12,259000
18606,34,20.01,3,3,83000
18607,174,25.23,1,3,84000
18608,0,25.43,9,13,110500
18609,5,25.15,5,5,123000
18610,103,35.32,2,4,193000
18611,142,50.32,31,39,241000
18612,171,41.23,7,12,181000
18613,194,30.86,6,11,99000
18614,220,39.74,2,2,69000
18615,338,12.15,1,2,42000
18616,369,20.0,1,2,68000
18617,257,40.23,11,14,147000
18618,71,41.81,1,2,134000
18619,151,21.4,6,6,92000
18620,650,22.68,2,3,80000
18621,33,19.84,1,3,80000
18622,198,20.44,4,11,107000
18623,5,17.02,1,3,79000
18624,335,14.4,2,2,47000
18625,173,30.94,2,4,81000
18626,91,24.71,1,2,65000
18627,353,16.88,1,3,58000
18628,212,24.38,2,2,88000
18629,29,25.5,1,3,91000
18630,31,110.29,3,3,308000
18631,415,20.5,2,4,48000
18632,0,17.08,1,3,76000
18633,394,19.75,2,3,63000
18634,169,21.31,2,3,78000
18635,150,25.94,9,10,92000
18636,0,19.75,3,5,80000
18637,0,25.18,1,5,90000
18638,138,30.3,5,6,97000
18639,133,20.7,2,4,80000
18640,203,28.33,2,11,104000
18641,364,40.0,2,2,80000
18642,105,23.32,2,8,89000
18643,32,10.22,1,2,57000
18644,138,40.33,10,30,200000
18645,593,33.0,2,11,85000
18646,0,22.04,1,7,96000
18647,475,20.0,2,3,66000
18648,28,9.38,1,2,56000
18649,6,67.59,2,3,292000
18650,138,30.52,2,11,110000
18651,1,40.77,1,2,109000
18652,12,28.23,6,11,178000
18653,206,40.0,3,3,123000
18654,499,28.0,2,4,72000
18655,25,25.03,5,12,110000
18656,542,23.0,4,5,67000
18657,124,61.64,9,9,132000
18658,234,26.2,4,4,70000
18659,61,11.0,1,2,55000
18660,377,28.2,3,3,70000
18661,347,42.9,2,5,99000
18662,40,25.81,5,5,108000
18663,25,19.97,3,3,101000
18664,121,26.24,2,5,107500
18665,184,133.84,12,14,648000
18666,161,46.74,2,10,230000
18667,42,22.38,2,2,95000
18668,271,43.26,4,5,154000
18669,155,21.28,2,6,79000
18670,174,28.71,5,6,84540
18671,486,10.01,2,2,35000
18672,441,47.89,2,3,150000
18673,11,25.53,3,5,102000
18674,185,22.77,2,2,65000
18675,0,40.04,3,5,181000
18676,360,38.11,4,5,78000
18677,173,26.7,7,8,92500
18678,257,44.78,4,22,162000
18679,133,20.28,8,10,92000
18680,365,20.3,3,3,67000
18681,1,20.49,2,2,72500
18682,490,32.99,3,3,83000
18683,465,17.4,11,11,72000
18684,247,23.6,1,2,68000
18685,392,13.75,1,2,40000
18686,0,45.42,2,2,170000
18687,359,40.0,3,3,58000
18688,233,31.98,2,4,113000
18689,187,33.48,1,3,83000
18690,0,18.03,1,3,76000
18691,5,24.04,2,3,118000
18692,41,13.07,2,2,71000
18693,78,32.28,6,9,171000
18694,425,52.48,6,8,167000
18695,145,53.94,1,14,125000
18696,352,16.64,2,7,55000
18697,22,35.7,1,4,139000
18698,339,52.87,4,6,94000
18699,363,39.45,4,7,105000
18700,152,39.27,3,10,148000
18701,141,23.62,9,10,92000
18702,368,76.75,17,18,240000
18703,390,18.2,2,4,71000
18704,293,58.5,3,3,128000
18705,73,25.0,2,7,112000
18706,458,17.32,1,2,53000
18707,18,36.19,1,9,198000
18708,160,36.0,2,2,105000
18709,26,24.33,3,3,129000
18710,37,26.59,2,14,125000
18711,1,20.76,1,2,66000
18712,299,19.18,2,5,81500
18713,527,35.0,1,2,63000
18714,377,45.47,6,7,170000
18715,5,25.1,13,14,131000
18716,643,39.07,2,2,103000
18717,31,57.25,3,3,266500
18718,6,41.69,3,6,145500
18719,137,30.96,2,4,73000
18720,157,56.24,8,12,225000
18721,392,17.39,1,2,43000
18722,0,29.69,2,3,122000
18723,136,59.42,3,7,290000
18724,183,38.73,3,4,116000
18725,655,14.87,2,2,43000
18726,21,26.1,1,5,120500
18727,387,69.02,1,4,118000
18728,379,17.9,1,4,67000
18729,379,40.0,3,3,82000
18730,19,11.83,2,2,71500
18731,122,22.14,5,12,97000
18732,14,8.85,2,2,70000
18733,53,23.6,1,3,95000
18734,500,40.0,4,5,135000
18735,1,25.52,1,8,117000
18736,71,30.58,3,3,108000
18737,0,72.6,6,7,177000
18738,68,31.18,1,5,123000
18739,490,31.04,7,7,123000
18740,2,52.22,5,8,286000
18741,32,25.59,7,7,118000
18742,362,43.0,2,3,80000
18743,245,43.27,4,7,130000
18744,291,21.56,2,4,84000
18745,60,25.84,3,5,115000
18746,173,23.6,3,4,72500
18747,68,29.56,1,3,111000
18748,183,22.51,9,13,100500
18749,538,45.36,1,2,124000
18750,24,25.95,5,8,127000
18751,210,20.72,5,5,80000
18752,209,64.15,7,7,350000
18753,163,22.63,6,12,112000
18754,320,37.62,5,5,135000
18755,605,22.14,1,2,55000
18756,2,27.34,1,2,77500
18757,164,28.94,7,10,139000
18758,2,43.93,2,5,168000
18759,249,22.36,1,3,65000
18760,329,17.5,2,3,70000
18761,0,40.79,1,3,152000
18762,405,10.58,1,2,46000
18763,4,33.91,7,13,169000
18764,101,35.19,1,2,107000
18765,412,129.21,3,5,700000
18766,474,15.0,1,2,36000
18767,389,64.37,2,11,165000
18768,103,56.18,9,15,219000
18769,27,53.35,4,14,170000
18770,237,25.07,4,4,78000
18771,21,85.05,7,11,270000
18772,417,30.22,2,13,96000
18773,2,50.34,11,11,187000
18774,298,68.75,2,3,124500
18775,169,25.72,5,7,100000
18776,342,40.0,2,3,113000
18777,39,45.46,2,3,117000
18778,418,45.0,3,5,95000
18779,245,19.27,4,7,86000
18780,4,21.24,4,5,114000
18781,450,22.93,10,14,90000
18782,137,21.62,2,2,77000
18783,3,25.58,10,11,96000
18784,20,85.3,16,26,730000
18785,341,18.59,2,2,53000
18786,246,25.78,6,11,126500
18787,226,19.74,3,10,90000
18788,402,18.0,3,5,62000
18789,210,22.7,1,2,75500
18790,258,69.86,26,50,227000
18791,1,40.4,9,10,204000
18792,199,22.27,3,7,137500
18793,156,32.52,6,14,129000
18794,149,31.67,2,3,97000
18795,0,61.95,3,3,213000
18796,43,55.18,1,3,115000
18797,546,21.0,2,3,57000
18798,179,32.23,5,6,113000
18799,341,41.4,3,6,110000
18800,191,24.96,9,13,98000
18801,187,57.17,6,13,208000
18802,41,46.36,1,10,187000
18803,167,28.15,1,2,68000
18804,246,52.16,6,9,230000
18805,138,50.3,8,8,159000
18806,258,70.04,3,5,144000
18807,122,42.33,6,12,140000
18808,368,74.39,3,7,164000
18809,16,40.42,2,14,183000
18810,135,25.77,4,12,109000
18811,424,14.2,3,4,56000
18812,154,27.98,1,3,92000
18813,119,80.05,5,15,207000
18814,155,22.64,9,15,96000
18815,0,34.68,1,3,116000
18816,11,25.45,4,5,103000
18817,305,24.12,2,4,75000
18818,50,12.19,3,3,62000
18819,516,17.6,2,3,58000
18820,328,45.44,4,8,86000
18821,3,57.04,1,3,238000
18822,30,25.16,1,4,111000
18823,156,23.18,4,6,106000
18824,365,38.88,3,3,62000
18825,83,23.87,3,14,109000
18826,31,20.25,2,15,105000
18827,19,20.01,5,15,115000
18828,138,55.84,1,2,113000
18829,42,25.01,2,7,128500
18830,2,50.34,4,11,179000
18831,354,48.85,2,3,68000
18832,113,26.2,2,2,70000
18833,312,22.5,2,2,72000
18834,7,26.08,1,2,123000
18835,291,12.0,2,2,50000
18836,277,46.59,5,5,120000
18837,184,20.28,2,3,60000
18838,121,20.98,4,7,81600
18839,287,46.3,2,5,100000
18840,281,22.6,4,4,83000
18841,157,28.08,6,11,118000
18842,101,22.54,1,3,65000
18843,5,72.74,3,5,213000
18844,267,50.76,5,5,115000
18845,213,26.51,5,13,100000
18846,578,43.32,5,11,135000
18847,149,23.76,1,3,85000
18848,18,17.01,1,2,74000
18849,216,24.51,7,11,91000
18850,103,25.95,8,14,96000
18851,32,7.0,1,2,45000
18852,210,32.54,2,9,124000
18853,0,32.57,5,6,87000
18854,96,19.22,2,9,90000
18855,117,70.65,2,2,149500
18856,537,52.0,6,10,130000
18857,46,17.26,1,3,82000
18858,173,57.49,10,12,261000
18859,588,32.0,5,7,90000
18860,247,20.64,2,4,66000
18861,57,20.46,3,3,75000
18862,176,40.47,13,13,215000
18863,171,30.42,8,11,120000
18864,84,26.4,1,6,80000
18865,11,11.39,2,2,64000
18866,2,26.06,1,6,137000
18867,139,26.55,2,3,119000
18868,3,42.34,2,12,200000
18869,2,29.02,5,12,156000
18870,329,43.58,6,6,100000
18871,4,25.3,5,11,111000
18872,538,29.0,2,2,58000
18873,164,48.06,2,3,93000
18874,6,58.0,3,6,310000
18875,3,25.34,5,5,136000
18876,409,34.0,4,5,80000
18877,150,60.28,7,44,179000
18878,227,31.62,3,4,122000
18879,677,14.0,2,2,40000
18880,130,30.39,4,9,127000
18881,5,25.53,2,6,97000
18882,297,19.46,1,2,58000
18883,129,10.94,1,2,60000
18884,354,15.8,1,2,52000
18885,200,60.98,4,5,174000
18886,198,45.76,3,13,180000
18887,94,34.4,6,14,132000
18888,274,66.78,3,3,128000
18889,264,18.63,6,6,78500
18890,114,33.62,5,10,160000
18891,383,30.22,2,3,92000
18892,202,24.06,6,7,96500
18893,110,42.86,3,4,149000
18894,584,48.6,4,5,95000
18895,266,52.2,8,11,140000
18896,518,33.05,2,3,57000
18897,350,43.0,2,2,115000
18898,347,17.8,3,4,53000
18899,186,38.14,10,11,145000
18900,46,25.99,6,10,102000
18901,7,25.7,2,8,104000
18902,25,45.45,2,2,130000
18903,185,38.6,2,5,149000
18904,379,16.79,3,4,57000
18905,389,45.37,1,3,105000
18906,33,45.6,3,3,125000
18907,234,23.18,1,2,69000
18908,41,25.61,2,4,93000
18909,108,43.67,5,9,167000
18910,18,21.0,11,11,107500
18911,425,50.71,1,2,99000
18912,6,27.36,12,18,115000
18913,351,75.07,2,5,128000
18914,425,14.59,4,5,63000
18915,161,27.51,3,3,104500
18916,34,20.01,3,3,83000
18917,567,18.0,2,2,57850
18918,678,48.6,2,2,105000
18919,664,26.4,3,6,79000
18920,20,25.73,1,3,66500
18921,44,22.52,6,10,116000
18922,579,16.8,4,10,78000
18923,163,36.86,9,16,188000
18924,286,50.98,7,13,163000
18925,64,28.08,1,3,69000
18926,261,111.9,4,4,304000
18927,154,29.32,7,14,145000
18928,352,40.2,3,4,85000
18929,1,25.68,3,7,120000
18930,18,30.53,2,5,153000
18931,398,38.5,2,9,169000
18932,94,55.14,19,21,315000
18933,511,62.79,4,4,150000
18934,185,25.42,4,4,105000
18935,389,42.53,2,3,75000
18936,77,28.9,2,2,115000
18937,229,32.3,8,11,122000
18938,32,45.36,2,3,106800
18939,222,66.41,2,2,155000
18940,53,44.78,4,4,150000
18941,116,62.07,10,16,233000
18942,110,83.84,8,44,400000
18943,0,37.36,9,10,204000
18944,425,18.0,1,2,47000
18945,317,18.0,1,2,60300
18946,148,63.54,17,19,365000
18947,404,60.48,4,5,118000
18948,284,22.6,1,3,72000
18949,46,22.99,4,7,95000
18950,329,22.35,1,2,66000
18951,54,43.48,1,2,86000
18952,1,63.54,2,4,254000
18953,12,42.28,3,3,115000
18954,216,20.6,1,4,75000
18955,104,53.63,1,3,112000
18956,116,69.18,16,44,275000
18957,6,84.71,30,37,540000
18958,19,24.43,3,4,98000
18959,342,40.23,1,5,122000
18960,12,45.78,7,14,168000
18961,7,41.07,5,5,149000
18962,20,28.56,3,3,73000
18963,162,18.13,2,3,67000
18964,127,119.0,1,2,420000
18965,150,45.47,13,14,173000
18966,216,38.31,3,7,168000
18967,89,24.48,2,2,65000
18968,538,45.36,2,2,124000
18969,475,14.58,1,2,51000
18970,129,25.35,11,12,109000
18971,21,49.76,1,4,134500
18972,0,25.56,3,9,105000
18973,102,25.92,2,6,109000
18974,481,64.67,3,6,150000
18975,173,20.2,2,6,76000
18976,129,17.32,2,3,78000
18977,156,29.94,6,13,103000
18978,577,15.0,2,2,45000
18979,362,100.0,5,5,155000
18980,761,51.0,1,1,130000
18981,151,113.38,5,14,256000
18982,151,24.0,1,2,68000
18983,35,25.6,5,5,106000
18984,383,37.26,2,2,72000
18985,269,71.0,3,6,151500
18986,331,17.2,2,5,58000
18987,185,28.6,6,8,92000
18988,207,20.4,11,11,90000
18989,209,22.5,2,3,55000
18990,1,54.55,1,2,126000
18991,439,100.0,3,3,250000
18992,250,66.22,5,9,139000
18993,73,25.02,4,6,90000
18994,185,40.59,1,3,113000
18995,27,19.09,3,3,74000
18996,36,59.84,12,14,265000
18997,342,39.65,2,3,92000
18998,487,29.62,6,8,90000
18999,121,37.49,2,2,74800
19000,10,25.01,3,7,132000
19001,5,25.19,9,11,122500
19002,164,25.31,7,11,125000
19003,306,21.81,2,6,78000
19004,392,30.21,3,3,92000
19005,6,64.43,4,6,335000
19006,12,47.79,4,9,165000
19007,150,29.56,3,10,110000
19008,0,25.34,4,8,105000
19009,49,34.3,6,9,123000
19010,17,114.95,3,3,350000
19011,27,26.6,3,5,108000
19012,427,21.76,2,3,70500
19013,186,61.65,1,3,176000
19014,378,15.0,1,2,44000
19015,140,40.03,1,6,135000
19016,197,24.01,1,2,69000
19017,241,25.2,4,8,64000
19018,54,25.96,3,3,85000
19019,267,50.76,3,5,112000
19020,27,25.46,6,11,97000
19021,1,25.26,8,8,124000
19022,380,14.0,1,2,59000
19023,162,55.28,4,10,278000
19024,420,12.27,2,4,55000
19025,349,84.84,1,3,218000
19026,1,55.24,2,15,214000
19027,24,25.56,7,14,132000
19028,153,46.98,11,16,180000
19029,36,25.95,5,8,82000
19030,155,40.04,10,12,183000
19031,370,16.2,2,2,47000
19032,81,23.4,4,5,83000
19033,307,21.0,2,3,48000
19034,323,41.82,4,4,90000
19035,306,66.92,1,2,180000
19036,354,36.77,4,6,108000
19037,241,24.23,3,10,91000
19038,287,19.8,2,2,65000
19039,190,22.5,1,3,68000
19040,219,18.49,4,6,83000
19041,8,21.6,2,4,111000
19042,88,46.24,1,2,124000
19043,0,33.13,2,2,137000
19044,42,26.51,3,9,122500
19045,192,21.7,11,14,85000
19046,25,10.08,1,2,67000
19047,350,45.0,4,4,85000
19048,102,12.71,2,2,68000
19049,13,11.74,2,2,66000
19050,12,28.23,8,11,179000
19051,167,70.6,6,13,199000
19052,0,13.51,1,3,70000
19053,355,16.4,4,8,70000
19054,28,25.09,2,11,118000
19055,74,23.44,3,3,97000
19056,0,25.37,5,10,99860
19057,427,14.54,1,4,58000
19058,90,25.37,6,10,134000
19059,333,16.5,3,6,57000
19060,3,22.33,6,9,113000
19061,401,29.0,2,3,65000
19062,1,25.83,3,4,102000
19063,327,50.6,3,5,144000
19064,24,40.19,4,11,147000
19065,7,25.74,2,8,104000
19066,167,45.24,8,12,215000
19067,5,25.04,1,3,95000
19068,533,33.0,1,3,105000
19069,364,24.0,3,4,70000
19070,245,30.13,3,5,101000
19071,362,20.15,4,6,56000
19072,79,34.0,5,6,109000
19073,1,25.8,7,12,130000
19074,29,25.51,6,10,98000
19075,413,11.13,3,5,55000
19076,127,25.44,6,8,78000
19077,275,21.0,1,2,65000
19078,197,24.39,2,8,93000
19079,245,68.82,6,16,408000
19080,34,23.82,1,2,68000
19081,424,41.76,2,3,104000
19082,207,22.2,7,9,106500
19083,5,18.22,1,3,82000
19084,41,47.77,4,5,200000
19085,0,34.04,2,4,122000
19086,0,41.33,3,4,189000
19087,335,51.62,2,3,125000
19088,1,27.46,2,5,95000
19089,354,54.6,8,9,132000
19090,21,29.83,2,3,105000
19091,376,20.0,2,4,65000
19092,185,43.52,10,12,172000
19093,478,28.0,3,3,77000
19094,5,60.95,3,6,210000
19095,5,42.07,8,12,211000
19096,317,35.56,2,4,100000
19097,162,30.12,5,9,97500
19098,378,20.0,1,3,74000
19099,72,67.0,2,4,228000
19100,156,60.55,5,6,120000
19101,172,26.52,1,2,95000
19102,36,50.75,7,10,181000
19103,52,92.53,2,2,208000
19104,354,17.32,2,2,58000
19105,42,28.98,2,2,82000
19106,24,25.08,4,4,106000
19107,158,44.36,2,2,99000
19108,394,26.0,2,3,85000
19109,138,40.42,7,24,184000
19110,39,25.6,7,10,113000
19111,456,93.54,3,3,210000
19112,691,27.46,2,2,60000
19113,263,37.52,5,7,135000
19114,213,102.71,2,2,250000
19115,192,9.75,7,11,67000
19116,0,27.63,3,4,101000
19117,0,66.56,2,2,153000
19118,342,22.47,1,6,75000
19119,289,66.21,24,35,220000
19120,1,25.66,5,12,80000
19121,335,32.44,4,4,70000
19122,128,31.05,3,6,89500
19123,206,21.65,3,3,89000
19124,6,25.19,8,15,123000
19125,0,28.56,2,3,104000
19126,17,15.98,2,2,91000
19127,374,23.41,3,3,74000
19128,156,20.38,4,4,125000
19129,89,25.81,6,7,80000
19130,42,21.32,1,3,90000
19131,658,28.35,6,6,85000
19132,47,25.29,1,3,89500
19133,6,38.01,1,2,125000
19134,160,70.78,2,7,152000
19135,221,19.62,2,2,67000
19136,5,18.05,1,2,69000
19137,106,24.02,1,2,57000
19138,0,25.08,2,5,94000
19139,44,22.89,3,3,92000
19140,372,18.49,5,5,50000
19141,200,21.87,3,13,95000
19142,352,26.46,1,7,68000
19143,18,22.2,2,5,107000
19144,30,41.26,2,3,92500
19145,568,25.52,2,3,81000
19146,98,20.72,11,11,92000
19147,122,29.46,3,13,132000
19148,302,20.88,2,4,50000
19149,340,54.66,2,3,103000
19150,9,17.46,2,3,63000
19151,346,12.82,1,2,45500
19152,1,22.04,1,3,87000
19153,0,51.34,5,6,195000
19154,383,19.4,2,2,60000
19155,9,51.39,7,10,203500
19156,101,32.9,1,2,84500
19157,10,25.05,3,7,132000
19158,0,21.75,7,8,119000
19159,144,20.58,1,5,78000
19160,61,43.87,1,3,94000
19161,370,26.0,4,5,82000
19162,0,25.74,5,8,100500
19163,89,92.32,2,2,198000
19164,155,24.71,2,2,72500
19165,202,22.0,1,2,74000
19166,292,69.3,2,3,160000
19167,406,16.5,3,3,53500
19168,247,42.44,4,7,130000
19169,118,24.48,2,2,69500
19170,158,41.92,2,6,135000
19171,92,55.95,10,10,132000
19172,365,16.44,3,4,58000
19173,1,25.47,5,9,103500
19174,67,25.53,6,10,124000
19175,0,41.68,1,2,140000
19176,161,24.22,2,8,79500
19177,167,31.05,11,15,147000
19178,197,21.38,4,6,95000
19179,149,29.33,2,5,90000
19180,196,25.92,3,13,110200
19181,227,22.18,3,3,94000
19182,24,24.42,2,3,65500
19183,206,51.79,1,2,97500
19184,391,22.27,6,8,71000
19185,471,21.84,7,9,99000
19186,0,66.56,2,2,153000
19187,1,36.96,4,4,126000
19188,140,39.19,2,11,128000
19189,164,76.59,8,11,285000
19190,210,20.59,10,10,110000
19191,159,18.3,1,2,65000
19192,8,40.1,2,5,115000
19193,237,25.67,2,2,63000
19194,384,16.02,2,3,63000
19195,3,40.08,8,12,197000
19196,283,40.92,1,2,78000
19197,150,18.2,3,3,64000
19198,142,29.89,5,10,117000
19199,19,40.39,1,8,179500
19200,89,40.69,1,2,113000
19201,472,70.29,2,2,130000
19202,141,40.18,5,10,139000
19203,0,37.99,2,5,137000
19204,89,58.21,2,2,139500
19205,315,44.97,2,2,94000
19206,281,55.5,3,5,160000
19207,66,25.68,5,5,92000
19208,0,25.83,1,2,85000
19209,151,83.36,28,42,403000
19210,39,25.52,2,4,87000
19211,3,28.2,2,3,99000
19212,575,76.36,12,14,205000
19213,400,120.6,1,4,300000
19214,365,45.32,4,5,80000
19215,562,38.02,2,5,105000
19216,204,20.37,2,11,86000
19217,0,18.42,3,3,85000
19218,220,39.74,2,2,69000
19219,45,60.05,13,19,260000
19220,304,60.1,7,14,120000
19221,94,25.61,2,8,82000
19222,0,25.8,6,8,101000
19223,426,17.96,1,2,51000
19224,3,46.25,4,12,201000
19225,2,52.7,6,9,128500
19226,319,46.2,3,3,129000
19227,313,20.34,3,7,55000
19228,377,29.7,2,2,59000
19229,3,43.1,7,12,207000
19230,376,63.78,1,3,148000
19231,332,26.89,2,3,111000
19232,196,84.58,4,6,306000
19233,464,20.0,2,2,65000
19234,325,40.0,3,3,93000
19235,142,23.74,11,11,99000
19236,0,54.57,2,7,167000
19237,166,35.52,10,12,135000
19238,366,61.38,3,3,133000
19239,463,19.84,4,4,72000
19240,7,26.06,2,3,70000
19241,92,32.19,1,2,89500
19242,332,25.9,4,6,125000
19243,129,21.6,2,4,82000
19244,41,25.59,2,9,82000
19245,3,25.19,3,4,117500
19246,125,29.34,7,10,90000
19247,196,28.78,11,15,159000
19248,408,17.0,3,3,62000
19249,250,20.08,9,10,85000
19250,227,23.79,1,2,72000
19251,376,36.0,2,3,108000
19252,12,55.02,8,9,219000
19253,184,25.62,10,11,86000
19254,24,10.08,1,2,67000
19255,297,13.0,2,3,48000
19256,413,54.82,1,3,119000
19257,276,65.18,6,6,148000
19258,342,29.68,5,7,76000
19259,460,34.65,2,3,83000
19260,139,47.57,20,58,197000
19261,364,33.0,2,2,85000
19262,0,33.0,3,3,98000
19263,641,27.0,2,3,62000
19264,356,21.0,1,3,72000
19265,41,17.49,1,3,73000
19266,357,36.0,3,3,69000
19267,483,32.4,3,3,75000
19268,64,68.63,2,3,150500
19269,174,31.38,3,14,126000
19270,0,55.09,2,3,116000
19271,376,23.1,3,7,65000
19272,151,24.0,2,2,75000
19273,103,36.5,1,3,125000
19274,29,41.26,2,3,93500
19275,3,40.08,7,12,196000
19276,167,62.3,1,2,95000
19277,607,27.72,2,2,75000
19278,404,37.62,2,2,78000
19279,45,24.86,6,13,103000
19280,167,40.01,3,15,160000
19281,134,50.37,3,3,84800
19282,512,15.69,1,2,59000
19283,137,47.31,13,20,200000
19284,158,33.61,2,2,90000
19285,124,21.29,1,8,84500
19286,144,74.36,1,17,333000
19287,1,75.77,2,3,187000
19288,315,21.0,2,2,58000
19289,24,16.8,2,2,66500
19290,105,41.79,2,5,147000
19291,485,35.64,2,4,100000
19292,124,19.87,1,2,84000
19293,27,41.27,2,2,120000
19294,93,41.54,3,10,185000
19295,91,40.6,2,13,133000
19296,22,25.57,3,14,106000
19297,340,16.47,2,3,65000
19298,193,48.54,4,4,150000
19299,46,40.0,7,8,163000
19300,271,46.12,3,14,138000
19301,592,21.0,1,2,50000
19302,190,21.09,9,10,101000
19303,155,42.04,3,6,173000
19304,1,15.88,2,4,95000
19305,340,29.1,9,10,84000
19306,70,24.3,4,8,93000
19307,1,25.79,2,5,106000
19308,0,31.84,4,12,154000
19309,71,32.15,8,13,155000
19310,149,22.0,1,2,80000
19311,162,21.6,3,14,112000
19312,0,44.39,1,3,115000
19313,53,31.21,1,3,101000
19314,71,23.23,5,8,97000
19315,2,49.03,1,2,140000
19316,137,26.04,12,12,118000
19317,0,50.64,2,2,116000
19318,358,16.74,2,3,44000
19319,260,22.71,4,6,95000
19320,341,26.32,1,3,93000
19321,6,20.64,4,15,107000
19322,168,28.77,1,4,80000
19323,2,50.23,10,11,185000
19324,319,20.09,2,3,88000
19325,187,85.5,3,3,200000
19326,126,22.33,5,5,97000
19327,50,25.27,2,7,93000
19328,210,22.23,8,10,80000
19329,365,40.0,1,3,76000
19330,76,55.11,3,11,288000
19331,118,19.87,1,2,76000
19332,20,25.8,6,13,113000
19333,150,20.02,2,7,82000
19334,413,54.82,1,3,119000
19335,1,25.9,9,11,137000
19336,100,21.0,2,5,75000
19337,116,32.55,2,4,172000
19338,2,27.1,1,5,100000
19339,146,40.23,7,10,215000
19340,377,16.42,8,9,73000
19341,125,27.67,5,8,108000
19342,89,13.27,3,3,58000
19343,350,39.4,2,5,110000
19344,3,25.36,9,10,133000
19345,2,40.56,4,5,145000
19346,6,40.4,4,5,250000
19347,44,25.47,13,14,108000
19348,156,23.18,2,6,101000
19349,173,50.06,4,5,105000
19350,221,34.0,2,3,105000
19351,54,30.19,4,4,101000
19352,197,54.47,30,41,262800
19353,152,21.41,7,13,93000
19354,227,18.5,2,2,62000
19355,22,18.39,1,2,73000
19356,380,61.39,3,14,194000
19357,342,36.8,2,2,107000
19358,52,16.01,1,3,85000
19359,348,18.6,2,3,69000
19360,354,34.98,2,5,104000
19361,324,50.25,5,11,150000
19362,307,41.67,1,2,75000
19363,384,126.65,2,3,145000
19364,451,16.18,1,4,61000
19365,46,97.5,3,3,340000
19366,193,46.86,3,4,142000
19367,63,59.0,3,3,98500
19368,403,35.24,4,6,112000
19369,354,60.0,2,6,130000
19370,68,9.32,1,2,50000
19371,412,10.92,4,12,65000
19372,135,25.5,10,12,131000
19373,125,26.68,2,10,102000
19374,158,21.54,9,9,89800
19375,16,20.35,12,13,111000
19376,190,26.8,3,10,103000
19377,151,22.05,4,14,90000
19378,4,25.36,2,4,92000
19379,56,15.88,1,2,70000
19380,197,20.0,5,11,91000
19381,25,24.42,2,3,65500
19382,173,68.0,6,7,170000
19383,120,36.53,4,8,94000
19384,0,29.01,1,3,76000
19385,217,26.49,1,2,64000
19386,52,23.64,1,4,73000
19387,326,49.65,4,5,191000
19388,372,56.7,7,7,155000
19389,143,25.42,11,11,109000
19390,179,27.03,7,7,106000
19391,70,65.53,34,49,270000
19392,331,17.01,2,3,73000
19393,17,25.0,12,12,161000
19394,180,20.89,8,13,116000
19395,354,17.32,2,2,58000
19396,251,34.4,3,10,120000
19397,17,41.18,2,13,173000
19398,403,16.2,1,4,48000
